GEOID,Female.,Age.5.65.,X.15property.,nodiploma.,X.livingalone,X.minority,X.unemployment,X.language,X.renthouse,Novehicle.,X.noinsurance,X.disability,X.computer,X.nointernet,X.nophone,comfa,comfanormal,facility,facilitynormal,NDVI,ndvi-,road,roadnormal,green,green-,X.building,health,,Zscore,,
40109103300,0.409771987,0.082084691,0.229315961,0.279461279,0.034836066,0.406514658,0.020520916,0.119752237,0.55942623,0.04041721,0.376547231,0.166775244,0.153688525,0.19057377,0.139344262,211.1350178,0.728716233,238.0326044,0.021636222,0.375714081,0.624285919,2.11E-04,0.007067086,0.328254848,0.671745152,0.202842465,0.135974178,5.601297521,1.423158053,,
40109103900,0.468911917,0.096632124,0.180569948,0.357196122,0.074774035,0.919689119,0.030840128,0.140879479,0.521774856,0.007526882,0.399222798,0.145595855,0.120788825,0.179129006,0.013968776,205.2141488,0.457698555,376.6975634,0.040433124,0.483343535,0.516656465,4.40E-04,0.01828235,0.5563147,0.4436853,0.085415581,0.061313131,5.280984377,1.081664451,,
40109104100,0.515535828,0.119530755,0.290424857,0.35658559,0.009463722,0.36049461,0.037702762,0.058361775,0.664037855,0.071287129,0.338300571,0.155675333,0.106466877,0.309936909,0.018927445,206.6558208,0.523688632,613.2310823,0.072496723,0.471161667,0.528838333,7.74E-04,0.034639985,0.547794118,0.452205882,0.080601316,0.078060413,5.183263302,0.977481646,,
40109104200,0.469795741,0.154280748,0.120382442,0.577529566,0.077922078,0.561929596,0.0447385,0.22410455,0.420454545,0.014242116,0.305519339,0.048674489,0.061688312,0.125,0,207.9091655,0.581058347,361.5114661,0.038374554,0.476426976,0.523573024,4.87E-04,0.020584173,0.579113924,0.420886076,0.097526252,0.107313997,4.995578445,0.777386274,,
40109104300,0.504797048,0.218819188,0.117560074,0.294184077,0.261691542,0.492250923,0.03514377,0.117288961,0.491542289,0,0.252767528,0.142435424,0.060696517,0.144278607,0,207.5117982,0.562869537,325.111347,0.03344029,0.468287029,0.531712971,2.90E-04,0.010936107,0.492610837,0.507389163,0.151765008,0.070966785,5.002535809,0.784803688,,
40109104400,0.45029554,0.14132187,0.176249328,0.447002779,0.119170984,0.341483074,0.019202899,0.175773345,0.583765112,0.005411906,0.366200967,0.154486835,0.102763385,0.29447323,0.043177893,207.3029064,0.553307871,374.3810768,0.04011911,0.518008563,0.481991437,2.08E-04,0.006920161,0.582023576,0.417976424,0.127013331,0.066747117,5.114854598,0.90454947,,
40109104500,0.485722965,0.112089915,0.215978129,0.40122825,0.034714446,0.324119077,0.035563875,0.180586907,0.482642777,0.006585136,0.390340219,0.143985419,0.123180291,0.24300112,0,207.581341,0.56605274,352.9938346,0.037219936,0.497608342,0.502391658,2.23E-04,0.007654785,0.501928375,0.498071625,0.150229941,0.067216268,5.008575479,0.791242727,,
40109104600,0.472,0.156444444,0.192170819,0.461651917,0.112044818,0.751111111,0.02364395,0.11884058,0.43977591,0,0.468444444,0.086222222,0.18767507,0.19047619,0.086834734,208.869816,0.625030485,282.487912,0.027662417,0.465193839,0.534806161,4.17E-04,0.017155926,0.428308824,0.571691176,0.115979238,0.221561338,5.86122295,1.700270849,,
40109104700,0.342983008,0.173694147,0.282567653,0.243947858,0.103741497,0.288231592,0.124770642,0.003563792,0.909863946,0.018442623,0.353681561,0.169288861,0.090136054,0.379251701,0.034013605,209.2663519,0.643181239,284.2258991,0.027898012,0.392222649,0.607777351,3.65E-04,0.014609229,0.380952381,0.619047619,0.117641922,0.181399046,5.729732958,1.560086183,,
40109104800,0.470978441,0.151464898,0.152294085,0.414297659,0.069306931,0.641791045,0.017234626,0.11852293,0.36039604,0.015272244,0.24212272,0.110281924,0.09009901,0.143564356,0,204.3631355,0.418744873,261.2303179,0.024780817,0.464760978,0.535239022,2.48E-04,0.008879159,0.535137166,0.464862834,0.131948874,0.070723378,4.652805866,0.411948125,,
40109104900,0.528659287,0.169495695,0.154495777,0.362047441,0.04486692,0.342927429,0.021221147,0.170183232,0.404562738,0.011447261,0.218883045,0.116203356,0.108745247,0.185551331,0.038022814,206.2356913,0.504457921,334.0699304,0.034654682,0.513298541,0.486701459,2.29E-04,0.007948635,0.606796117,0.393203883,0.123777574,0.064775965,4.492832839,0.241397005,,
40109105000,0.489583333,0.246685606,0.112322275,0.36751497,0.089153046,0.511837121,0.077662722,0.154656319,0.396731055,0.037844037,0.202651515,0.164772727,0.099554235,0.218424963,0.068350669,209.2311346,0.641569228,280.2446228,0.027358325,0.441867782,0.558132218,3.47E-04,0.01372768,0.423787529,0.576212471,0.138455123,0.094046661,5.287246298,1.088340437,,
40109105101,0.465192465,0.127354627,0.213381555,0.060268892,0.055735057,0.380835381,0.013863216,0,0.794022617,0.005102041,0.031292517,0.115646259,0.006462036,0.012116317,0,207.4245244,0.558874728,332.7573522,0.034476754,0.420479275,0.579520725,4.21E-04,0.017351826,0.392126984,0.607873016,0.129049144,0.101384708,4.309803881,0.0462654,,
40109105201,0.574123989,0.267385445,0.092722372,0.125093075,0.115990991,1.112668464,0.054960742,0,0.38963964,0.039889959,0.069541779,0.256603774,0.209459459,0.26463964,0.045045045,206.4135876,0.51260082,536.2776713,0.062065207,0.55342611,0.44657389,3.67E-04,0.014707179,0.674678591,0.325321409,0.120919567,0.160398671,5.260351117,1.059666832,,
40109105202,0.49375,0.44125,0.1875,0.20361991,0.25,1.01125,0.039823009,0,0.483146067,0,0.10375,0.43875,0.286516854,0.342696629,0,205.5967586,0.475211866,595.5713154,0.070102831,0.51372583,0.48627417,4.09E-04,0.016764127,0.627826087,0.372173913,0.1030653,0.230968858,6.036613534,1.887258999,,
40109105300,0.435931308,0.151915456,0.160832232,0.413585952,0.087682672,0.5,0.022633745,0.091298146,0.438413361,0,0.405217966,0.111955086,0.107515658,0.170146138,0.014613779,203.999672,0.402107952,515.1642679,0.059203153,0.349417332,0.650582668,7.23E-04,0.032142262,0.382799002,0.617200998,0.097043238,0.083531682,5.053553452,0.839194833,,
40109105400,0.490066225,0.184921039,0.148242486,0.378130217,0.127922971,0.501782985,0.033044847,0.046813311,0.530949106,0.0273794,0.349465104,0.17677025,0.129298487,0.207702889,0.035763411,203.1160403,0.361661218,507.3441836,0.058143091,0.424494082,0.575505918,3.84E-04,0.015539753,0.46646457,0.53353543,0.089422339,0.136469933,5.13853041,0.929790827,,
40109105500,0.505931879,0.218140069,0.131995369,0.400848999,0.173277662,0.613471106,0.043035108,0.134665508,0.46868476,0.035827187,0.306544202,0.121699196,0.185803758,0.175365344,0.044885177,208.4883245,0.607568362,257.7102861,0.024303654,0.476580447,0.523419553,2.14E-04,0.007214011,0.534965035,0.465034965,0.155184275,0.066139426,5.409039571,1.218187195,,
40109105600,0.534011299,0.185762712,0.223050847,0.417644966,0.036988111,0.529039548,0.007273987,0.100596125,0.610964333,0.014336918,0.282937853,0.150282486,0.048877147,0.162483487,0.005944518,207.531684,0.563779776,482.0577384,0.054715355,0.494580934,0.505419066,4.27E-04,0.017645676,0.578530105,0.421469895,0.086702977,0.049015824,5.008942906,0.791634449,,
40109105903,0.496350365,0.216756585,0.071088543,0.185732377,0.097717546,0.503649635,0.011020408,0.055081734,0.505706134,0.006190208,0.189146303,0.152967312,0.059201141,0.09700428,0,208.0169414,0.585991605,467.4378839,0.052733543,0.446749604,0.553250396,3.79E-04,0.015294878,0.44899507,0.55100493,0.175131324,0.069047619,4.650066866,0.40902801,,
40109105904,0.49137695,0.192718314,0.105540166,0.179622642,0.164813604,0.406788941,0.027967013,0.111111111,0.473512099,0.016736402,0.187965774,0.136075076,0.056899935,0.164813604,0.046435579,207.4950672,0.562103704,464.3801876,0.052319053,0.451104066,0.548895934,2.88E-04,0.010838157,0.47736405,0.52263595,0.123039553,0.054191695,4.636401256,0.394458773,,
40109105905,0.524778761,0.148377581,0.09246988,0.216831258,0.046948357,0.375516224,0.02351953,0.079910856,0.395931142,0.041009464,0.184660767,0.128908555,0.061815336,0.135367762,0.028169014,207.5966018,0.566751277,544.4144712,0.063168201,0.486502549,0.513497451,2.73E-04,0.010103533,0.551470588,0.448529412,0.170223669,0.072204473,4.328692503,0.066403017,,
40109105906,0.51637044,0.214218896,0.095104459,0.183020478,0.118357488,0.450576863,0.017405719,0.036581076,0.272141707,0,0.190520736,0.150608045,0.107890499,0.145732689,0.032206119,207.7937985,0.57577762,281.0440259,0.027466689,0.509154442,0.490845558,2.11E-04,0.007067086,0.525842697,0.474157303,0.189049607,0.076501955,4.371601031,0.112148839,,
40109105907,0.454620919,0.160763697,0.08908686,0.340344828,0.081542351,0.313503044,0.017094017,0.091551369,0.484197219,0.064823642,0.244881018,0.142501384,0.092920354,0.175094817,0.008217446,207.6598061,0.569644346,339.6889602,0.035416377,0.441746404,0.558253596,3.79E-04,0.015294878,0.478062157,0.521937843,0.154525471,0.052601156,4.668816632,0.42901759,,
40109106000,0.574829932,0.351311953,0.097513408,0.043981481,0.11497006,0.548104956,0.02716763,0.009571788,0.137724551,0.014254386,0.093294461,0.145772595,0.037125749,0.094610778,0.013173653,198.5047313,0.150586415,1296.801687,0.165158996,0.6464461,0.3535539,0.001372634,0.063958058,0.875647356,0.124352644,0.019160083,0.101015965,3.281193442,-1.050361105,,
40109106100,0.506051224,0.309034619,0.186440678,0.104500381,0.139067524,0.861806924,0.056327725,0.00030003,0.209003215,0.042372881,0.134920635,0.197236919,0.099678457,0.17926045,0.008038585,201.9344101,0.307574112,747.8159175,0.090740539,0.562126867,0.437873133,0.001159056,0.053498085,0.714805071,0.285194929,0.043564488,0.073811772,4.326297305,0.063849439,,
40109106200,0.506134969,0.382822086,0.059222702,0.083737024,0.120646766,0.919631902,0.025464556,0,0.247512438,0,0.08404908,0.183435583,0.288557214,0.364427861,0,204.7267504,0.435388725,463.9219318,0.052256933,0.529788206,0.470211794,7.67E-04,0.03429716,0.629825812,0.370174188,0.067733099,0.147580645,4.843284726,0.615022251,,
40109106301,0.533333333,0.254545455,0.206739526,0.125277654,0.162399415,0.757878788,0.068132816,0.047337278,0.673738113,0.047661871,0.136363636,0.216969697,0.217264082,0.234089247,0.028529627,207.1912232,0.548195763,249.4846229,0.023188614,0.46833164,0.53166836,2.76E-04,0.010250458,0.501157407,0.498842593,0.145640167,0.070918225,5.538964718,1.356703542,,
40109106302,0.494075328,0.143884892,0.215192552,0.15820802,0.031684269,0.792001693,0.059903672,0.007834101,0.571984436,0.080910853,0.156116339,0.112275449,0.109505281,0.117287382,0.042245692,207.8484753,0.578280357,536.5237713,0.062098567,0.488158989,0.511841011,4.80E-04,0.020241349,0.585348302,0.414651698,0.09288148,0.052673094,4.825777514,0.596357389,,
40109106303,0.470528712,0.151783456,0.092655074,0.123728257,0.032360743,0.244877308,0.016894087,0.147943693,0.683819629,0.022131148,0.288905814,0.071337903,0.05994695,0.074801061,0.020159151,207.5504402,0.564638309,550.9935964,0.064060042,0.505958268,0.494041732,2.57E-04,0.009319934,0.550206845,0.449793155,0.156638914,0.060371611,4.300736683,0.03659864,,
40109106402,0.489410681,0.314917127,0.035201482,0.018338109,0.143295803,0.379373849,0.026169265,0,0.115660184,0.016710642,0.066758748,0.068139963,0.008188332,0.017400205,0,206.8707033,0.533524512,431.891479,0.047915005,0.493072588,0.506927412,2.41E-04,0.008536335,0.528548979,0.471451021,0.199721902,0.079368213,3.547008789,-0.766968924,,
40109106403,0.556436852,0.201749034,0.128126907,0.070543375,0.083743842,0.305674192,0.007004436,0.011650074,0.289408867,0.006973501,0.116146152,0.135333742,0.029967159,0.029967159,0,206.4123061,0.512542162,383.6337175,0.041373363,0.500469109,0.499530891,3.71E-04,0.014903079,0.593093093,0.406906907,0.146014533,0.036695758,3.630691985,-0.677752243,,
40109106501,0.501680108,0.385080645,0.051641587,0.010732081,0.214409222,0.224462366,0.001149866,0.004415011,0.276657061,0.02039749,0.031068624,0.106179583,0.031123919,0.025360231,0,208.2076773,0.594722216,320.2530787,0.032781721,0.463590718,0.536409282,3.16E-04,0.012209456,0.460916442,0.539083558,0.211879557,0.059494122,3.870937706,-0.42162046,,
40109106502,0.524126456,0.179225101,0.113559322,0.109838473,0.142552056,0.451152841,0.063294716,0.046663322,0.490122798,0.032808399,0.17684811,0.126693606,0.038441004,0.064602242,0.033101975,209.5811824,0.657592068,382.5003597,0.04121973,0.443661326,0.556338674,2.41E-04,0.008536335,0.448442697,0.551557303,0.187255604,0.053292918,4.648823053,0.407701951,,
40109106503,0.507462687,0.39800995,0.048507463,0.037659718,0.139588101,0.307835821,0.006662225,0.004469987,0.242562929,0,0.03420398,0.154850746,0.037757437,0.068649886,0,208.9891353,0.630492122,321.9911671,0.03301733,0.402803604,0.597196396,6.83E-04,0.030183264,0.38006663,0.61993337,0.140544926,0.124894515,4.164482854,-0.108664867,,
40109106601,0.60474198,0.192747559,0.242295731,0.152447552,0.065104167,0.59665272,0.035184546,0.018785222,0.521484375,0.009294697,0.309060119,0.130680215,0.041015625,0.153645833,0.021484375,207.5223458,0.563352335,399.9447922,0.043584432,0.450682578,0.549317422,2.34E-04,0.00819351,0.444569711,0.555430289,0.164164149,0.066799601,5.045466454,0.830573089,,
40109106602,0.527887729,0.176322418,0.119107593,0.128521127,0.046672429,0.500179921,0.024664647,0.029312289,0.656006914,0,0.227683412,0.150704734,0.009507347,0.064822818,0,206.770681,0.528946161,285.7716163,0.028107543,0.488506931,0.511493069,3.73E-04,0.015001028,0.546055349,0.453944651,0.1574955,0.073542074,4.429923405,0.174327734,,
40109106606,0.521676301,0.231695568,0.040944123,0.030625832,0.180677541,0.385356455,0.014248705,0.009057006,0.245922208,0.023978686,0.10982659,0.117533719,0.04642409,0.057716437,0,209.0019929,0.631080657,373.2155117,0.03996111,0.4617216,0.5382784,2.94E-04,0.011132007,0.439486553,0.560513447,0.200172318,0.091366552,4.088187753,-0.190004923,,
40109106607,0.492787754,0.215189873,0.138062997,0.077669903,0.105393676,0.490138357,0.050628366,0.051007557,0.539987601,0.06109134,0.167356594,0.138971023,0.066955983,0.151890887,0,209.8288846,0.668930214,358.6450927,0.037985999,0.427151213,0.572848787,2.82E-04,0.010544308,0.368222537,0.631777463,0.203925931,0.060700389,4.933845002,0.711570755,,
40109106608,0.56019656,0.26016926,0.065601825,0.073489011,0.176277851,0.354081354,0.010476512,0.018759455,0.351245085,0.018483412,0.05389049,0.089337176,0.04587156,0.051769332,0.00655308,207.2998518,0.553168052,440.4461637,0.049074646,0.442526871,0.557473129,3.51E-04,0.013923579,0.442884148,0.557115852,0.146501714,0.057850404,4.07130934,-0.207999408,,
40109106609,0.585774059,0.20083682,0.005230126,0.055555556,0.098455598,0.30125523,0.045238095,0.015435502,0.291505792,0.017628205,0.166317992,0.114016736,0.011583012,0,0,208.284424,0.598235165,272.7370787,0.02634063,0.425133944,0.574866056,2.41E-04,0.008536335,0.389728097,0.610271903,0.192695013,0.135004042,4.054781867,-0.225619747,,
40109106610,0.534313725,0.274509804,0.301820728,0.049193548,0.280860702,0.68697479,0.066510172,0.007309942,0.432616082,0.019578313,0.111344538,0.100140056,0.026047565,0.235560589,0,210.6706393,0.707460099,199.2254031,0.016375663,0.334417136,0.665582864,3.20E-04,0.012405356,0.178033022,0.821966978,0.203078623,0.134696756,5.688346893,1.515963497,,
40109106611,0.569762923,0.213758259,0.132520645,0.100671141,0.097276265,0.513797124,0.046688899,0.058413252,0.851361868,0.100737101,0.227290602,0.184034605,0.098054475,0.102723735,0,210.2141315,0.686564234,122.005602,0.005908035,0.322066747,0.677933253,3.62E-04,0.014462304,0.172824791,0.827175209,0.170374755,0.085726644,5.765235328,1.59793612,,
40109106704,0.526717557,0.321034775,0.051126516,0.064042303,0.212307692,0.27735369,0.02383532,0.012436665,0.393846154,0,0.125106022,0.229431722,0.093333333,0.135384615,0.012307692,195.5717992,0.016336452,1108.740491,0.139666124,0.687072424,0.312927576,0.002149095,0.1019852,0.948224852,0.051775148,0,0.091618368,3.192572924,-1.144841586,,
40109106705,0.496857426,0.294409527,0.0476348,0.083178439,0.124176858,0.414488918,0.016333938,0.040366972,0.27939793,0.013470681,0.181276877,0.144558386,0.031044214,0.030103481,0,209.701557,0.66310201,229.3622231,0.020460897,0.43244988,0.56755012,2.80E-04,0.010446358,0.300982801,0.699017199,0.219999792,0.093088656,4.470963479,0.218081551,,
40109106706,0.58850637,0.342369206,0.155068493,0.169303265,0.20855615,0.437516942,0.02923588,0.011179759,0.501604278,0.13229104,0.045084193,0.19581749,0.071122995,0.071657754,0,205.3298584,0.462994965,440.455904,0.049075966,0.496011487,0.503988513,0.001103752,0.050789574,0.615384615,0.384615385,0.118540376,0.051709951,4.581028546,0.335424585,,
40109106708,0.525219298,0.300804094,0.008040936,0.085638999,0.156880734,0.358552632,0.022553191,0.065344224,0.013761468,0,0.119517544,0.106359649,0.027522936,0.016513761,0,206.980051,0.538529716,750.0558778,0.09104418,0.492768221,0.507231779,0.001958923,0.092671535,0.693731858,0.306268142,0.054992305,0.082322275,3.479769398,-0.838654468,,
40109106709,0.639211723,0.245073269,0.130368873,0.257663629,0.046639232,0.557352198,0.019716088,0.036521739,0.613168724,0.01653944,0.113188479,0.17079333,0.108367627,0.108367627,0.030178326,211.0590366,0.725238323,377.9995268,0.040609614,0.41651758,0.58348242,3.34E-04,0.013091005,0.260236579,0.739763421,0.211049135,0,5.406384222,1.215356264,,
40109106710,0.488268752,0.18929968,0.167867435,0.147129764,0.09077527,0.591361536,0.055654497,0.052469729,0.738469087,0.028687141,0.246217579,0.176512968,0.024533857,0.076545633,0.044160942,209.4733228,0.652654979,317.4959512,0.032407975,0.413292986,0.586707014,6.03E-04,0.026265268,0.299256506,0.700743494,0.213579189,0.03305718,5.36336897,1.169496661,,
40109106804,0.503929867,0.192563482,0.165849172,0.172441908,0.096111519,0.417775091,0.028827425,0.043998706,0.494497432,0.032807571,0.216431637,0.189454323,0.071166544,0.099779897,0,208.2006518,0.594400635,221.5458845,0.019401344,0.418038634,0.581961366,3.31E-04,0.01294408,0.340044743,0.659955257,0.154059656,0.054737687,4.803094599,0.572174583,,
40109106902,0.470088925,0.234842361,0.079268293,0.259798432,0.131642512,0.336701698,0.008583691,0.050644158,0.311594203,0.085616438,0.143494122,0.188488042,0.149758454,0.20410628,0,204.8570728,0.441354011,333.6468348,0.034597329,0.54899961,0.45100039,3.28E-04,0.012797156,0.637514384,0.362485616,0.148791059,0.086053412,4.191706581,-0.079640992,,
40109106903,0.491863905,0.220414201,0.067025622,0.081386191,0.127015144,0.390162722,0.016333938,0.04077211,0.367366878,0.017715793,0.063539525,0.174733695,0.049340498,0.125549585,0.011235955,196.6554644,0.065939378,470.6463197,0.053168466,0.474555666,0.525444334,0.002028725,0.096090085,0.856837607,0.143162393,0.039355473,0.033712317,3.201328208,-1.135507366,,
40109106906,0.544244844,0.308383234,0.097777778,0.123222749,0.221489161,0.29241517,0.048849225,0.080498866,0.397737983,0,0.251965812,0.135042735,0.053722903,0.107445806,0,208.596479,0.61251895,498.4618082,0.05693903,0.461096385,0.538903615,2.54E-04,0.009173009,0.437923251,0.562076749,0.225301632,0.078171846,4.745881097,0.511177883,,
40109106907,0.53460039,0.12962963,0.064351379,0.236187845,0.080821918,0.325536062,0.029392554,0.109201213,0.321917808,0.080765143,0.251949318,0.14619883,0.093150685,0.169863014,0.083561644,205.4410592,0.468084992,367.0881315,0.039130506,0.5331891,0.4668109,3.29E-04,0.01284613,0.617663818,0.382336182,0.158582574,0.093163972,4.278082689,0.012446669,,
40109106909,0.468524252,0.228586171,0.114035088,0.17083052,0.135021097,0.379772962,0.028839705,0.008503401,0.376933896,0.013729977,0.19504644,0.183178535,0.081575246,0.087201125,0.007032349,203.9399003,0.399372004,687.1546358,0.082517523,0.563788614,0.436211386,3.85E-04,0.015588728,0.715357968,0.284642032,0.131281049,0.141556728,3.969980214,-0.316028843,,
40109106910,0.474209651,0.175041597,0.203530979,0.105477592,0.216239316,0.466222962,0.077449722,0.01631378,0.512820513,0.008553655,0.154742097,0.199001664,0.077777778,0.169230769,0.011965812,203.3313819,0.371518112,705.8303702,0.085049136,0.618817092,0.381182908,4.45E-04,0.018527225,0.822894168,0.177105832,0.086355965,0.102871287,4.091188352,-0.186805911,,
40109106911,0.481922399,0.201499118,0.046542553,0.142520612,0.088495575,0.502645503,0.098128191,0.051591128,0.155499368,0.009174312,0.229341582,0.116659302,0.044247788,0.044247788,0,200.8543646,0.258136871,707.3579359,0.085256207,0.530382283,0.469617717,8.24E-04,0.037088733,0.782326951,0.217673049,0.081096802,0.114415954,3.475800552,-0.842885751,,
40109106912,0.494414564,0.126189491,0.206207483,0.259055982,0.089060987,0.829954489,0.072471606,0.022346369,0.628267183,0.113891286,0.32,0.143655914,0.198451113,0.212003872,0.025169409,205.2740907,0.460442294,522.2358478,0.060161749,0.463400116,0.536599884,0.001060318,0.048662396,0.563266624,0.436733376,0.104027177,0.075918367,5.463684991,1.276446002,,
40109106913,0.506456241,0.180296509,0.259720457,0.277163305,0.056564246,0.612386418,0.053638645,0.10786106,0.608240223,0.077284946,0.272835964,0.148971784,0.166201117,0.250698324,0.037011173,206.642157,0.523063195,341.9002062,0.035716125,0.405783022,0.594216978,6.90E-04,0.030526089,0.421936633,0.578063367,0.157273408,0.05517418,5.589363753,1.410435174,,
40109106914,0.433435181,0.185945002,0.242123816,0.281240013,0.062465142,0.524879965,0.038823529,0.122031507,0.717233687,0.101793505,0.178012778,0.166336197,0.082543224,0.126045733,0.011712214,203.541666,0.381143508,452.770375,0.05074527,0.547975933,0.452024067,4.57E-04,0.019114925,0.665162085,0.334837915,0.115642616,0.061797148,4.689926942,0.451523803,,
40109106916,0.42893294,0.189371573,0.11935892,0.360174782,0.211810013,0.715309996,0.097122302,0.356067733,0.761232349,0.06261343,0.44749051,0.128637706,0.026957638,0.189987163,0.019255456,207.7936767,0.575772044,466.8298024,0.052651113,0.491151839,0.508848161,5.03E-04,0.021367773,0.586538462,0.413461538,0.153013676,0.038313925,5.877750741,1.717891528,,
40109106917,0.456284879,0.154132341,0.350518204,0.268555467,0.022160665,0.535211268,0.053885201,0.133794694,0.658356417,0.074880871,0.357959075,0.177783683,0.114496768,0.147737765,0.013850416,207.4099076,0.558205669,352.1613017,0.037107081,0.481143215,0.518856785,5.78E-04,0.025040894,0.536777092,0.463222908,0.167336912,0,5.289377962,1.090613056,,
40109107001,0.518441558,0.136277056,0.153939394,0.473765831,0.043049793,0.422164502,0.025237381,0.118247072,0.505705394,0.074782609,0.37038961,0.134025974,0.106846473,0.237033195,0.025414938,206.4208902,0.512935084,584.4271359,0.068592168,0.500888855,0.499111145,4.30E-04,0.017792601,0.597159458,0.402840542,0.100066103,0.041767205,4.988425628,0.769760482,,
40109107002,0.462071778,0.204730832,0.150081566,0.376910017,0.085514834,0.422512235,0.05917454,0.065217391,0.529668412,0.005395683,0.228442991,0.131589702,0.062827225,0.10122164,0.010471204,209.2197406,0.641047687,547.6917155,0.063612452,0.34020486,0.65979514,7.85E-04,0.03517871,0.336288535,0.663711465,0.120224951,0.111470282,5.190870736,0.985592116,,
40109107103,0.446145993,0.177641654,0.174578867,0.348998459,0.077477477,0.62531904,0.091630592,0.095211581,0.481081081,0.057724958,0.24042879,0.188871873,0.09009009,0.082882883,0,208.5041633,0.608293356,538.4541837,0.062360246,0.496324257,0.503675743,2.15E-04,0.007262986,0.483942414,0.516057586,0.177751725,0.124202823,5.177687804,0.971537472,,
40109107104,0.584388186,0.256329114,0.196905767,0.35617104,0.262040816,0.695147679,0.059849199,0.115919629,0.622857143,0.014218009,0.226441632,0.157172996,0.191020408,0.173061224,0.033469388,207.3645838,0.556131049,645.8545485,0.076919038,0.494248163,0.505751837,3.21E-04,0.012454331,0.573860516,0.426139484,0.118938181,0.085665991,5.726992141,1.557164132,,
40109107206,0.494856887,0.203264758,0.151362491,0.211222186,0.128817324,0.590116279,0.040602891,0.067845198,0.599111605,0.032032032,0.231227106,0.149267399,0.054414214,0.166018878,0.03053859,208.1268014,0.591020259,286.9697011,0.028269951,0.426458797,0.573541203,3.88E-04,0.015735653,0.428081212,0.571918788,0.162640861,0.050762732,5.144587285,0.936248208,,
40109107207,0.57187017,0.215868109,0.144255538,0.177146721,0.104238259,0.373518805,0.028049576,0.092841163,0.630011455,0.048892989,0.169500258,0.13755796,0.050400916,0.116838488,0,205.1400068,0.454304832,287.2559762,0.028308758,0.441174132,0.558825868,5.96E-04,0.025922443,0.49282111,0.50717889,0.10500137,0.109939148,4.650471716,0.40945963,,
40109107212,0.451878354,0.155992844,0.113288977,0.15479723,0.162416107,0.444722719,0.041847042,0.017445132,0.520357942,0.038161994,0.138624529,0.154426288,0.106487696,0.124832215,0.038478747,208.8547099,0.624339029,446.34899,0.049874811,0.449813322,0.550186678,3.35E-04,0.01313998,0.439879485,0.560120515,0.159918911,0.033008908,4.654346648,0.41359079,,
40109107213,0.502915745,0.165895838,0.12376537,0.270240089,0.048523207,0.499095114,0.033631679,0.068447781,0.635021097,0.024252923,0.170721898,0.240498693,0.091244726,0.116033755,0.027953586,207.982091,0.584396388,475.6590633,0.053847975,0.453149102,0.546850898,2.62E-04,0.009564809,0.441610203,0.558389797,0.164867007,0.046617162,4.982775536,0.763736783,,
40109107214,0.536440413,0.305911792,0.083012821,0.173465006,0.218421053,0.393181107,0.043693322,0.057799443,0.353508772,0,0.210822646,0.098217079,0.176315789,0.176315789,0.030701754,207.3900927,0.557298675,358.9884232,0.03803254,0.488779489,0.511220511,5.50E-04,0.023669595,0.522110163,0.477889837,0.173769347,0.075152603,4.714839894,0.478084105,,
40109107215,0.470974521,0.235355923,0.166712976,0.31714922,0.096023278,0.505910165,0.018189509,0.148885587,0.390882638,0.015010722,0.266481224,0.14798331,0.098933075,0.141610087,0.010669253,209.780163,0.666700066,458.9794663,0.051586951,0.480471987,0.519528013,2.27E-04,0.007850685,0.453107345,0.546892655,0.21904296,0.061920281,5.104293099,0.8932896,,
40109107216,0.508076923,0.218076923,0.206677266,0.297493036,0.089968976,0.627307692,0.064779532,0.134934498,0.680455016,0.091690544,0.210254372,0.139109698,0.076525336,0.100310238,0.038262668,209.1747531,0.638988461,392.8086778,0.042617087,0.456583218,0.543416782,3.15E-04,0.012160481,0.460157127,0.539842873,0.172685392,0.078090235,5.511724028,1.327661583,,
40109107217,0.582171525,0.193493874,0.106041403,0.252377933,0.056844548,0.414871145,0.071514423,0.180461983,0.249419954,0.019372694,0.291930714,0.102661597,0.054524362,0.100928074,0,207.4483751,0.559966453,332.2059223,0.034402004,0.485299342,0.514700658,3.16E-04,0.012209456,0.561167228,0.438832772,0.139327674,0.121955044,4.49800829,0.246914679,,
40109107218,0.503607103,0.19145394,0.133724176,0.323475046,0.11755102,0.519700333,0.015751575,0.114942529,0.619591837,0.033557047,0.207824639,0.222253052,0.222857143,0.316734694,0.027755102,210.2035549,0.686080108,241.4056436,0.022093458,0.42214422,0.57785578,3.31E-04,0.01294408,0.33372434,0.66627566,0.172440671,0.076838235,5.785307228,1.619335259,,
40109107219,0.493587832,0.201312258,0.079331942,0.157643312,0.079207921,0.426483746,0.032120926,0.110962119,0.362376238,0,0.271696988,0.129734566,0.120792079,0.092079208,0.008910891,207.9297215,0.581999263,234.9517604,0.021218594,0.483229348,0.516770652,2.08E-04,0.006920161,0.459887006,0.540112994,0.168205179,0.079829452,4.481296321,0.229097644,,
40109107220,0.411355736,0.199304751,0.219455434,0.205065926,0.14889336,0.504519119,0.0253979,0.105459057,0.645875252,0.075443038,0.25608343,0.175434531,0.228034876,0.376928236,0.060362173,208.2604707,0.597138743,274.6710643,0.026602794,0.442561322,0.557438678,2.35E-04,0.008242485,0.382284382,0.617715618,0.198279827,0.066591486,5.70962245,1.538645884,,
